date,lake_level,lake_extent_km2
1983-03-20,1135.254,66964.11995270492
1983-03-21,1135.264,66964.11995270492
1983-03-22,1135.254,66964.11995270492
1983-03-23,1135.229,66964.11995270492
1983-03-24,1135.229,66964.11995270492
1983-03-25,1135.249,66964.11995270492
1983-03-26,1135.229,66964.11995270492
1983-03-27,1135.234,66964.11995270492
1983-03-28,1135.214,66964.11995270492
1983-03-29,1135.219,66964.11995270492
1983-03-30,1135.214,66964.11995270492
1983-03-31,1135.224,66964.11995270492
1983-04-01,1135.219,66964.11995270492
1983-04-02,1135.224,66964.11995270492
1983-04-03,1135.214,66964.11995270492
1983-04-04,1135.219,66964.11995270492
1983-04-05,1135.224,66964.11995270492
1983-04-06,1135.234,66964.11995270492
1983-04-07,1135.244,66964.11995270492
1983-04-08,1135.244,66964.11995270492
1983-04-09,1135.244,66964.11995270492
1983-04-10,1135.234,66964.11995270492
1983-04-11,1135.309,66964.11995270492
1983-04-12,1135.329,66964.11995270492
1983-04-13,1135.369,66964.11995270492
1983-04-14,1135.394,66964.11995270492
1983-04-15,1135.349,66964.11995270492
1983-04-16,1135.324,66964.11995270492
1983-04-17,1135.279,66964.11995270492
1983-04-18,1135.314,66964.11995270492
1983-04-19,1135.284,66964.11995270492
1983-04-20,1135.284,66964.11995270492
1983-04-21,1135.284,66964.11995270492
1983-04-22,1135.284,66964.11995270492
1983-04-23,1135.304,66964.11995270492
1983-04-24,1135.294,66964.11995270492
1983-04-25,1135.294,66964.11995270492
1983-04-26,1135.324,66964.11995270492
1983-04-27,1135.324,66964.11995270492
1983-04-28,1135.394,66964.11995270492
1983-04-29,1135.384,66964.11995270492
1983-04-30,1135.409,66964.11995270492
1983-05-01,1135.374,66964.11995270492
1983-05-02,1135.414,66964.11995270492
1983-05-03,1135.424,66964.11995270492
1983-05-04,1135.404,66964.11995270492
1983-05-05,1135.384,66964.11995270492
1983-05-06,1135.404,66964.11995270492
1983-05-07,1135.419,66964.11995270492
1983-05-08,1135.384,66964.11995270492
1983-05-09,1135.349,66964.11995270492
1983-05-10,1135.399,66964.11995270492
1983-05-11,1135.384,66964.11995270492
1983-05-12,1135.394,66964.11995270492
1983-05-13,1135.404,66964.11995270492
1983-05-14,1135.394,66964.11995270492
1983-05-15,1135.409,66964.11995270492
1983-05-16,1135.414,66964.11995270492
1983-05-17,1135.404,66964.11995270492
1983-05-18,1135.424,66964.11995270492
1983-05-19,1135.434,66964.11995270492
1983-05-20,1135.414,66964.11995270492
1983-05-21,1135.424,66964.11995270492
1983-05-22,1135.449,66964.11995270492
1983-05-23,1135.459,66964.11995270492
1983-05-24,1135.474,66964.36793949145
1983-05-25,1135.469,66964.36793949145
1983-05-26,1135.479,66964.36793949145
1983-05-27,1135.499,66964.61592627797
1983-05-28,1135.484,66964.61592627797
1983-05-29,1135.494,66964.61592627797
1983-05-30,1135.509,66964.8639130645
1983-05-31,1135.489,66964.61592627797
1983-06-01,1135.464,66964.36793949145
1983-06-02,1135.459,66964.11995270492
1983-06-03,1135.444,66964.11995270492
1983-06-04,1135.434,66964.11995270492
1983-06-05,1135.434,66964.11995270492
1983-06-06,1135.374,66964.11995270492
1983-06-07,1135.409,66964.11995270492
1983-06-08,1135.404,66964.11995270492
1983-06-09,1135.384,66964.11995270492
1983-06-10,1135.394,66964.11995270492
1983-06-11,1135.374,66964.11995270492
1983-06-12,1135.389,66964.11995270492
1983-06-13,1135.384,66964.11995270492
1983-06-14,1135.379,66964.11995270492
1983-06-15,1135.369,66964.11995270492
1983-06-16,1135.374,66964.11995270492
1983-06-17,1135.379,66964.11995270492
1983-06-18,1135.369,66964.11995270492
1983-06-19,1135.369,66964.11995270492
1983-06-20,1135.359,66964.11995270492
1983-06-21,1135.374,66964.11995270492
1983-06-22,1135.364,66964.11995270492
1983-06-23,1135.384,66964.11995270492
1983-06-24,1135.384,66964.11995270492
1983-06-25,1135.379,66964.11995270492
1983-06-26,1135.379,66964.11995270492
1983-06-27,1135.379,66964.11995270492
1983-06-28,1135.379,66964.11995270492
1983-06-29,1135.384,66964.11995270492
1983-06-30,1135.394,66964.11995270492
1983-07-01,1135.384,66964.11995270492
1983-07-02,1135.389,66964.11995270492
1983-07-03,1135.374,66964.11995270492
1983-07-04,1135.369,66964.11995270492
1983-07-05,1135.379,66964.11995270492
1983-07-06,1135.384,66964.11995270492
1983-07-07,1135.389,66964.11995270492
1983-07-08,1135.389,66964.11995270492
1983-07-09,1135.374,66964.11995270492
1983-07-10,1135.389,66964.11995270492
1983-07-11,1135.384,66964.11995270492
1983-07-12,1135.374,66964.11995270492
1983-07-13,1135.379,66964.11995270492
1983-07-14,1135.374,66964.11995270492
1983-07-15,1135.364,66964.11995270492
1983-07-16,1135.344,66964.11995270492
1983-07-17,1135.324,66964.11995270492
1983-07-18,1135.334,66964.11995270492
1983-07-19,1135.334,66964.11995270492
1983-07-20,1135.344,66964.11995270492
1983-07-21,1135.334,66964.11995270492
1983-07-22,1135.344,66964.11995270492
1983-07-23,1135.334,66964.11995270492
1983-07-24,1135.329,66964.11995270492
1983-07-25,1135.329,66964.11995270492
1983-07-26,1135.329,66964.11995270492
1983-07-27,1135.324,66964.11995270492
1983-07-28,1135.314,66964.11995270492
1983-07-29,1135.309,66964.11995270492
1983-07-30,1135.289,66964.11995270492
1983-07-31,1135.289,66964.11995270492
1983-08-01,1135.264,66964.11995270492
1983-08-02,1135.259,66964.11995270492
1983-08-03,1135.254,66964.11995270492
1983-08-04,1135.249,66964.11995270492
1983-08-05,1135.229,66964.11995270492
1983-08-06,1135.254,66964.11995270492
1983-08-07,1135.254,66964.11995270492
1983-08-08,1135.234,66964.11995270492
1983-08-09,1135.229,66964.11995270492
1983-08-10,1135.259,66964.11995270492
1983-08-11,1135.259,66964.11995270492
1983-08-12,1135.269,66964.11995270492
1983-08-13,1135.254,66964.11995270492
1983-08-14,1135.269,66964.11995270492
1983-08-15,1135.274,66964.11995270492
1983-08-16,1135.279,66964.11995270492
1983-08-17,1135.279,66964.11995270492
1983-08-18,1135.279,66964.11995270492
1983-08-19,1135.284,66964.11995270492
1983-08-20,1135.284,66964.11995270492
1983-08-21,1135.289,66964.11995270492
1983-08-22,1135.294,66964.11995270492
1983-08-23,1135.284,66964.11995270492
1983-08-24,1135.304,66964.11995270492
1983-08-25,1135.309,66964.11995270492
1983-08-26,1135.344,66964.11995270492
1983-08-27,1135.334,66964.11995270492
1983-08-28,1135.324,66964.11995270492
1983-08-29,1135.334,66964.11995270492
1983-08-30,1135.324,66964.11995270492
1983-08-31,1135.284,66964.11995270492
1983-09-01,1135.304,66964.11995270492
1983-09-02,1135.309,66964.11995270492
1983-09-03,1135.314,66964.11995270492
1983-09-04,1135.304,66964.11995270492
1983-09-05,1135.294,66964.11995270492
1983-09-06,1135.304,66964.11995270492
1983-09-07,1135.284,66964.11995270492
1983-09-08,1135.284,66964.11995270492
1983-09-09,1135.284,66964.11995270492
1983-09-10,1135.284,66964.11995270492
1983-09-11,1135.274,66964.11995270492
1983-09-12,1135.274,66964.11995270492
1983-09-13,1135.264,66964.11995270492
1983-09-14,1135.259,66964.11995270492
1983-09-15,1135.274,66964.11995270492
1983-09-16,1135.254,66964.11995270492
1983-09-17,1135.254,66964.11995270492
1983-09-18,1135.264,66964.11995270492
1983-09-19,1135.254,66964.11995270492
1983-09-20,1135.259,66964.11995270492
1983-09-21,1135.254,66964.11995270492
1983-09-22,1135.254,66964.11995270492
1983-09-23,1135.249,66964.11995270492
1983-09-24,1135.254,66964.11995270492
1983-09-25,1135.254,66964.11995270492
1983-09-26,1135.264,66964.11995270492
1983-09-27,1135.264,66964.11995270492
1983-09-28,1135.264,66964.11995270492
1983-09-29,1135.264,66964.11995270492
1983-09-30,1135.254,66964.11995270492
1983-10-01,1135.244,66964.11995270492
1983-10-02,1135.244,66964.11995270492
1983-10-03,1135.249,66964.11995270492
1983-10-04,1135.254,66964.11995270492
1983-10-05,1135.249,66964.11995270492
1983-10-06,1135.264,66964.11995270492
1983-10-07,1135.269,66964.11995270492
1983-10-08,1135.259,66964.11995270492
1983-10-09,1135.254,66964.11995270492
1983-10-10,1135.254,66964.11995270492
1983-10-11,1135.269,66964.11995270492
1983-10-12,1135.274,66964.11995270492
1983-10-13,1135.284,66964.11995270492
1983-10-14,1135.299,66964.11995270492
1983-10-15,1135.294,66964.11995270492
1983-10-16,1135.304,66964.11995270492
1983-10-17,1135.299,66964.11995270492
1983-10-18,1135.309,66964.11995270492
1983-10-19,1135.309,66964.11995270492
1983-10-20,1135.304,66964.11995270492
1983-10-21,1135.314,66964.11995270492
1983-10-22,1135.304,66964.11995270492
1983-10-23,1135.309,66964.11995270492
1983-10-24,1135.314,66964.11995270492
1983-10-25,1135.319,66964.11995270492
1983-10-26,1135.309,66964.11995270492
1983-10-27,1135.319,66964.11995270492
1983-10-28,1135.319,66964.11995270492
1983-10-29,1135.319,66964.11995270492
1983-10-30,1135.319,66964.11995270492
1983-10-31,1135.319,66964.11995270492
1983-11-01,1135.324,66964.11995270492
1983-11-02,1135.319,66964.11995270492
1983-11-03,1135.334,66964.11995270492
1983-11-04,1135.339,66964.11995270492
1983-11-05,1135.344,66964.11995270492
1983-11-06,1135.349,66964.11995270492
1983-11-07,1135.349,66964.11995270492
1983-11-08,1135.354,66964.11995270492
1983-11-09,1135.354,66964.11995270492
1983-11-10,1135.364,66964.11995270492
1983-11-11,1135.364,66964.11995270492
1983-11-12,1135.374,66964.11995270492
1983-11-13,1135.364,66964.11995270492
1983-11-14,1135.364,66964.11995270492
1983-11-15,1135.364,66964.11995270492
1983-11-16,1135.354,66964.11995270492
1983-11-17,1135.369,66964.11995270492
1983-11-18,1135.354,66964.11995270492
1983-11-19,1135.364,66964.11995270492
1983-11-20,1135.364,66964.11995270492
1983-11-21,1135.359,66964.11995270492
1983-11-22,1135.364,66964.11995270492
1983-11-23,1135.364,66964.11995270492
1983-11-24,1135.369,66964.11995270492
1983-11-25,1135.364,66964.11995270492
1983-11-26,1135.384,66964.11995270492
1983-11-27,1135.384,66964.11995270492
1983-11-28,1135.384,66964.11995270492
1983-11-29,1135.404,66964.11995270492
1983-11-30,1135.384,66964.11995270492
1983-12-01,1135.404,66964.11995270492
1983-12-02,1135.409,66964.11995270492
1983-12-03,1135.394,66964.11995270492
1983-12-04,1135.394,66964.11995270492
1983-12-05,1135.379,66964.11995270492
1983-12-06,1135.379,66964.11995270492
1983-12-07,1135.374,66964.11995270492
1983-12-08,1135.379,66964.11995270492
1983-12-09,1135.389,66964.11995270492
1983-12-10,1135.384,66964.11995270492
1983-12-11,1135.379,66964.11995270492
1983-12-12,1135.389,66964.11995270492
1983-12-13,1135.389,66964.11995270492
1983-12-14,1135.389,66964.11995270492
1983-12-15,1135.389,66964.11995270492
1983-12-16,1135.389,66964.11995270492
1983-12-17,1135.384,66964.11995270492
1983-12-18,1135.394,66964.11995270492
1983-12-19,1135.379,66964.11995270492
1983-12-20,1135.379,66964.11995270492
1983-12-21,1135.379,66964.11995270492
1983-12-22,1135.379,66964.11995270492
1983-12-23,1135.379,66964.11995270492
1983-12-24,1135.364,66964.11995270492
1983-12-25,1135.374,66964.11995270492
1983-12-26,1135.374,66964.11995270492
1983-12-27,1135.374,66964.11995270492
1983-12-28,1135.374,66964.11995270492
1983-12-29,1135.364,66964.11995270492
1983-12-30,1135.369,66964.11995270492
1983-12-31,1135.369,66964.11995270492
1984-01-01,1135.344,66964.11995270492
1984-01-02,1135.359,66964.11995270492
1984-01-03,1135.349,66964.11995270492
1984-01-04,1135.374,66964.11995270492
1984-01-05,1135.364,66964.11995270492
1984-01-06,1135.354,66964.11995270492
1984-01-07,1135.344,66964.11995270492
1984-01-08,1135.344,66964.11995270492
1984-01-09,1135.339,66964.11995270492
1984-01-10,1135.344,66964.11995270492
1984-01-11,1135.354,66964.11995270492
1984-01-12,1135.339,66964.11995270492
1984-01-13,1135.334,66964.11995270492
1984-01-14,1135.324,66964.11995270492
1984-01-15,1135.329,66964.11995270492
1984-01-16,1135.334,66964.11995270492
1984-01-17,1135.339,66964.11995270492
1984-01-18,1135.339,66964.11995270492
1984-01-19,1135.334,66964.11995270492
1984-01-20,1135.334,66964.11995270492
1984-01-21,1135.349,66964.11995270492
1984-01-22,1135.339,66964.11995270492
1984-01-23,1135.334,66964.11995270492
1984-01-24,1135.349,66964.11995270492
1984-01-25,1135.344,66964.11995270492
1984-01-26,1135.349,66964.11995270492
1984-01-27,1135.329,66964.11995270492
1984-01-28,1135.324,66964.11995270492
1984-01-29,1135.329,66964.11995270492
1984-01-30,1135.329,66964.11995270492
1984-01-31,1135.334,66964.11995270492
1984-02-01,1135.334,66964.11995270492
1984-02-02,1135.329,66964.11995270492
1984-02-03,1135.324,66964.11995270492
1984-02-04,1135.334,66964.11995270492
1984-02-05,1135.324,66964.11995270492
1984-02-06,1135.319,66964.11995270492
1984-02-07,1135.334,66964.11995270492
1984-02-08,1135.319,66964.11995270492
1984-02-09,1135.334,66964.11995270492
1984-02-10,1135.344,66964.11995270492
1984-02-11,1135.354,66964.11995270492
1984-02-12,1135.359,66964.11995270492
1984-02-13,1135.374,66964.11995270492
1984-02-14,1135.374,66964.11995270492
1984-02-15,1135.374,66964.11995270492
1984-02-16,1135.354,66964.11995270492
1984-02-17,1135.344,66964.11995270492
1984-02-18,1135.364,66964.11995270492
1984-02-19,1135.374,66964.11995270492
1984-02-20,1135.374,66964.11995270492
1984-02-21,1135.364,66964.11995270492
1984-02-22,1135.359,66964.11995270492
1984-02-23,1135.344,66964.11995270492
1984-02-24,1135.364,66964.11995270492
1984-02-25,1135.374,66964.11995270492
1984-02-26,1135.374,66964.11995270492
1984-02-27,1135.384,66964.11995270492
1984-02-28,1135.339,66964.11995270492
1984-02-29,1135.364,66964.11995270492
1984-03-01,1135.374,66964.11995270492
1984-03-02,1135.394,66964.11995270492
1984-03-03,1135.384,66964.11995270492
1984-03-04,1135.394,66964.11995270492
1984-03-05,1135.379,66964.11995270492
1984-03-06,1135.389,66964.11995270492
1984-03-07,1135.354,66964.11995270492
1984-03-08,1135.384,66964.11995270492
1984-03-09,1135.384,66964.11995270492
1984-03-10,1135.389,66964.11995270492
1984-03-11,1135.389,66964.11995270492
1984-03-12,1135.394,66964.11995270492
1984-03-13,1135.404,66964.11995270492
1984-03-14,1135.409,66964.11995270492
1984-03-15,1135.409,66964.11995270492
1984-03-16,1135.424,66964.11995270492
1984-03-17,1135.429,66964.11995270492
1984-03-18,1135.429,66964.11995270492
1984-03-19,1135.429,66964.11995270492
1984-03-20,1135.439,66964.11995270492
1984-03-21,1135.434,66964.11995270492
1984-03-22,1135.454,66964.11995270492
1984-03-23,1135.444,66964.11995270492
1984-03-24,1135.449,66964.11995270492
1984-03-25,1135.459,66964.11995270492
1984-03-26,1135.429,66964.11995270492
1984-03-27,1135.434,66964.11995270492
1984-03-28,1135.424,66964.11995270492
1984-03-29,1135.424,66964.11995270492
1984-03-30,1135.439,66964.11995270492
1984-03-31,1135.439,66964.11995270492
1984-04-01,1135.439,66964.11995270492
1984-04-02,1135.459,66964.11995270492
1984-04-03,1135.459,66964.11995270492
1984-04-04,1135.454,66964.11995270492
1984-04-05,1135.459,66964.11995270492
1984-04-06,1135.459,66964.11995270492
1984-04-07,1135.454,66964.11995270492
1984-04-08,1135.459,66964.11995270492
1984-04-09,1135.454,66964.11995270492
1984-04-10,1135.459,66964.11995270492
1984-04-11,1135.479,66964.36793949145
1984-04-12,1135.474,66964.36793949145
1984-04-13,1135.484,66964.61592627797
1984-04-14,1135.464,66964.36793949145
1984-04-15,1135.464,66964.36793949145
1984-04-16,1135.474,66964.36793949145
1984-04-17,1135.479,66964.36793949145
1984-04-18,1135.474,66964.36793949145
1984-04-19,1135.474,66964.36793949145
1984-04-20,1135.469,66964.36793949145
1984-04-21,1135.459,66964.11995270492
1984-04-22,1135.434,66964.11995270492
1984-04-23,1135.434,66964.11995270492
1984-04-24,1135.429,66964.11995270492
1984-04-25,1135.439,66964.11995270492
1984-04-26,1135.439,66964.11995270492
1984-04-27,1135.454,66964.11995270492
1984-04-28,1135.439,66964.11995270492
1984-04-29,1135.439,66964.11995270492
1984-04-30,1135.454,66964.11995270492
1984-05-01,1135.464,66964.36793949145
1984-05-02,1135.474,66964.36793949145
1984-05-03,1135.474,66964.36793949145
1984-05-04,1135.479,66964.36793949145
1984-05-05,1135.474,66964.36793949145
1984-05-06,1135.489,66964.61592627797
1984-05-07,1135.459,66964.11995270492
1984-05-08,1135.474,66964.36793949145
1984-05-09,1135.474,66964.36793949145
1984-05-10,1135.469,66964.36793949145
1984-05-11,1135.469,66964.36793949145
1984-05-12,1135.479,66964.36793949145
1984-05-13,1135.489,66964.61592627797
1984-05-14,1135.489,66964.61592627797
1984-05-15,1135.489,66964.61592627797
1984-05-16,1135.464,66964.36793949145
1984-05-17,1135.449,66964.11995270492
1984-05-18,1135.464,66964.36793949145
1984-05-19,1135.474,66964.36793949145
1984-05-20,1135.469,66964.36793949145
1984-05-21,1135.469,66964.36793949145
1984-05-22,1135.469,66964.36793949145
1984-05-23,1135.444,66964.11995270492
1984-05-24,1135.449,66964.11995270492
1984-05-25,1135.469,66964.36793949145
1984-05-26,1135.454,66964.11995270492
1984-05-27,1135.449,66964.11995270492
1984-05-28,1135.444,66964.11995270492
1984-05-29,1135.464,66964.36793949145
1984-05-30,1135.464,66964.36793949145
1984-05-31,1135.449,66964.11995270492
1984-06-01,1135.454,66964.11995270492
1984-06-02,1135.459,66964.11995270492
1984-06-03,1135.444,66964.11995270492
1984-06-04,1135.434,66964.11995270492
1984-06-05,1135.434,66964.11995270492
1984-06-06,1135.419,66964.11995270492
1984-06-07,1135.409,66964.11995270492
1984-06-08,1135.404,66964.11995270492
1984-06-09,1135.384,66964.11995270492
1984-06-10,1135.384,66964.11995270492
1984-06-11,1135.374,66964.11995270492
1984-06-12,1135.389,66964.11995270492
1984-06-13,1135.374,66964.11995270492
1984-06-14,1135.379,66964.11995270492
1984-06-15,1135.369,66964.11995270492
1984-06-16,1135.374,66964.11995270492
1984-06-17,1135.379,66964.11995270492
1984-06-18,1135.369,66964.11995270492
1984-06-19,1135.369,66964.11995270492
1984-06-20,1135.349,66964.11995270492
1984-06-21,1135.374,66964.11995270492
1984-06-22,1135.364,66964.11995270492
1984-06-23,1135.374,66964.11995270492
1984-06-24,1135.384,66964.11995270492
1984-06-25,1135.369,66964.11995270492
1984-06-26,1135.379,66964.11995270492
1984-06-27,1135.379,66964.11995270492
1984-06-28,1135.379,66964.11995270492
1984-06-29,1135.374,66964.11995270492
1984-06-30,1135.384,66964.11995270492
1984-07-01,1135.384,66964.11995270492
1984-07-02,1135.374,66964.11995270492
1984-07-03,1135.369,66964.11995270492
1984-07-04,1135.394,66964.11995270492
1984-07-05,1135.364,66964.11995270492
1984-07-06,1135.369,66964.11995270492
1984-07-07,1135.369,66964.11995270492
1984-07-08,1135.384,66964.11995270492
1984-07-09,1135.379,66964.11995270492
1984-07-10,1135.389,66964.11995270492
1984-07-11,1135.374,66964.11995270492
1984-07-12,1135.349,66964.11995270492
1984-07-13,1135.364,66964.11995270492
1984-07-14,1135.379,66964.11995270492
1984-07-15,1135.349,66964.11995270492
1984-07-16,1135.359,66964.11995270492
1984-07-17,1135.369,66964.11995270492
1984-07-18,1135.394,66964.11995270492
1984-07-19,1135.354,66964.11995270492
1984-07-20,1135.344,66964.11995270492
1984-07-21,1135.344,66964.11995270492
1984-07-22,1135.334,66964.11995270492
1984-07-23,1135.334,66964.11995270492
1984-07-24,1135.329,66964.11995270492
1984-07-25,1135.329,66964.11995270492
1984-07-26,1135.329,66964.11995270492
1984-07-27,1135.319,66964.11995270492
1984-07-28,1135.319,66964.11995270492
1984-07-29,1135.309,66964.11995270492
1984-07-30,1135.284,66964.11995270492
1984-07-31,1135.289,66964.11995270492
1984-08-01,1135.264,66964.11995270492
1984-08-02,1135.264,66964.11995270492
1984-08-03,1135.249,66964.11995270492
1984-08-04,1135.259,66964.11995270492
1984-08-05,1135.264,66964.11995270492
1984-08-06,1135.269,66964.11995270492
1984-08-07,1135.244,66964.11995270492
1984-08-08,1135.234,66964.11995270492
1984-08-09,1135.229,66964.11995270492
1984-08-10,1135.254,66964.11995270492
1984-08-11,1135.254,66964.11995270492
1984-08-12,1135.254,66964.11995270492
1984-08-13,1135.259,66964.11995270492
1984-08-14,1135.259,66964.11995270492
1984-08-15,1135.269,66964.11995270492
1984-08-16,1135.254,66964.11995270492
1984-08-17,1135.254,66964.11995270492
1984-08-18,1135.259,66964.11995270492
1984-08-19,1135.274,66964.11995270492
1984-08-20,1135.284,66964.11995270492
1984-08-21,1135.289,66964.11995270492
1984-08-22,1135.294,66964.11995270492
1984-08-23,1135.279,66964.11995270492
1984-08-24,1135.264,66964.11995270492
1984-08-25,1135.254,66964.11995270492
1984-08-26,1135.239,66964.11995270492
1984-08-27,1135.229,66964.11995270492
1984-08-28,1135.229,66964.11995270492
1984-08-29,1135.219,66964.11995270492
1984-08-30,1135.194,66964.11995270492
1984-08-31,1135.194,66964.11995270492
1984-09-01,1135.194,66964.11995270492
1984-09-02,1135.179,66964.11995270492
1984-09-03,1135.159,66964.11995270492
1984-09-04,1135.154,66964.11995270492
1984-09-05,1135.134,66964.11995270492
1984-09-06,1135.134,66964.11995270492
1984-09-07,1135.139,66964.11995270492
1984-09-08,1135.139,66964.11995270492
1984-09-09,1135.139,66964.11995270492
1984-09-10,1135.149,66964.11995270492
1984-09-11,1135.129,66964.11995270492
1984-09-12,1135.144,66964.11995270492
1984-09-13,1135.124,66964.11995270492
1984-09-14,1135.109,66964.11995270492
1984-09-15,1135.099,66964.11995270492
1984-09-16,1135.104,66964.11995270492
1984-09-17,1135.124,66964.11995270492
1984-09-18,1135.109,66964.11995270492
1984-09-19,1135.099,66964.11995270492
1984-09-20,1135.099,66964.11995270492
1984-09-21,1135.099,66964.11995270492
1984-09-22,1135.104,66964.11995270492
1984-09-23,1135.079,66964.11995270492
1984-09-24,1135.069,66964.11995270492
1984-09-25,1135.064,66964.11995270492
1984-09-26,1135.064,66964.11995270492
1984-09-27,1135.064,66964.11995270492
1984-09-28,1135.069,66964.11995270492
1984-09-29,1135.049,66964.11995270492
1984-09-30,1135.044,66964.11995270492
1984-10-01,1135.034,66964.11995270492
1984-10-02,1135.029,66964.11995270492
1984-10-03,1135.019,66964.11995270492
1984-10-04,1135.014,66964.11995270492
1984-10-05,1135.014,66964.11995270492
1984-10-06,1135.004,66964.11995270492
1984-10-07,1134.984,66886.99606209499
1984-10-08,1135.009,66964.11995270492
1984-10-09,1134.989,66886.99606209499
1984-10-10,1134.989,66886.99606209499
1984-10-11,1134.979,66886.99606209499
1984-10-12,1134.969,66886.99606209499
1984-10-13,1134.969,66886.99606209499
1984-10-14,1134.949,66883.02827351056
1984-10-15,1134.954,66884.76418101623
1984-10-16,1134.944,66881.7883395779
1984-10-17,1134.929,66876.82860384737
1984-10-18,1134.939,66880.54840564528
1984-10-19,1134.939,66880.54840564528
1984-10-20,1134.919,66874.10074919557
1984-10-21,1134.929,66876.82860384737
1984-10-22,1134.944,66881.7883395779
1984-10-23,1134.914,66873.60477562252
1984-10-24,1134.904,66871.37289454378
1984-10-25,1134.914,66873.60477562252
1984-10-26,1134.899,66869.8849738246
1984-10-27,1134.899,66869.8849738246
1984-10-28,1134.889,66866.1651720267
1984-10-29,1134.864,66859.717515577
1984-10-30,1134.874,66861.94939665575
1984-10-31,1134.854,66857.48563449825
1984-11-01,1134.844,66855.99771377908
1984-11-02,1134.844,66855.99771377908
1984-11-03,1134.859,66858.22959485784
1984-11-04,1134.854,66857.48563449825
1984-11-05,1134.849,66856.49368735215
1984-11-06,1134.854,66857.48563449825
1984-11-07,1134.849,66856.49368735215
1984-11-08,1134.849,66856.49368735215
1984-11-09,1134.849,66856.49368735215
1984-11-10,1134.849,66856.49368735215
1984-11-11,1134.849,66856.49368735215
1984-11-12,1134.839,66854.2618062734
1984-11-13,1134.829,66852.27791198119
1984-11-14,1134.829,66852.27791198119
1984-11-15,1134.819,66851.5339516216
1984-11-16,1134.809,66850.5420044755
1984-11-17,1134.799,66849.55005732938
1984-11-18,1134.789,66848.8060969698
1984-11-19,1134.789,66848.8060969698
1984-11-20,1134.779,66847.31817625064
1984-11-21,1134.779,66847.31817625064
1984-11-22,1134.784,66848.31012339675
1984-11-23,1134.794,66848.8060969698
1984-11-24,1134.779,66847.31817625064
1984-11-25,1134.789,66848.8060969698
1984-11-26,1134.794,66848.8060969698
1984-11-27,1134.774,66847.07018946412
1984-11-28,1134.789,66848.8060969698
1984-11-29,1134.794,66848.8060969698
1984-11-30,1134.789,66848.8060969698
1984-12-01,1134.799,66849.55005732938
1984-12-02,1134.789,66848.8060969698
1984-12-03,1134.819,66851.5339516216
1984-12-04,1134.859,66858.22959485784
1984-12-05,1134.879,66863.18933058839
1984-12-06,1134.874,66861.94939665575
1984-12-07,1134.884,66864.42926452101
1984-12-08,1134.884,66864.42926452101
1984-12-09,1134.884,66864.42926452101
1984-12-10,1134.889,66866.1651720267
1984-12-11,1134.894,66867.65309274587
1984-12-12,1134.894,66867.65309274587
1984-12-13,1134.904,66871.37289454378
1984-12-14,1134.909,66872.36484168988
1984-12-15,1134.909,66872.36484168988
1984-12-16,1134.909,66872.36484168988
1984-12-17,1134.909,66872.36484168988
1984-12-18,1134.889,66866.1651720267
1984-12-19,1134.884,66864.42926452101
1984-12-20,1134.889,66866.1651720267
1984-12-21,1134.889,66866.1651720267
1984-12-22,1134.874,66861.94939665575
1984-12-23,1134.859,66858.22959485784
1984-12-24,1134.844,66855.99771377908
1984-12-25,1134.844,66855.99771377908
1984-12-26,1134.844,66855.99771377908
1984-12-27,1134.834,66853.51784591381
1984-12-28,1134.834,66853.51784591381
1984-12-29,1134.854,66857.48563449825
1984-12-30,1134.859,66858.22959485784
1984-12-31,1134.849,66856.49368735215
1985-01-01,1134.834,66853.51784591381
1985-01-02,1134.839,66854.2618062734
1985-01-03,1134.834,66853.51784591381
1985-01-04,1134.829,66852.27791198119
1985-01-05,1134.824,66852.27791198119
1985-01-06,1134.819,66851.5339516216
1985-01-07,1134.839,66854.2618062734
1985-01-08,1134.839,66854.2618062734
1985-01-09,1134.834,66853.51784591381
1985-01-10,1134.819,66851.5339516216
1985-01-11,1134.809,66850.5420044755
1985-01-12,1134.804,66850.29401768897
1985-01-13,1134.804,66850.29401768897
1985-01-14,1134.799,66849.55005732938
1985-01-15,1134.799,66849.55005732938
1985-01-16,1134.799,66849.55005732938
1985-01-17,1134.779,66847.31817625064
1985-01-18,1134.764,66847.07018946412
1985-01-19,1134.759,66846.57421589106
1985-01-20,1134.754,66846.078242318
1985-01-21,1134.744,66846.078242318
1985-01-22,1134.744,66846.078242318
1985-01-23,1134.744,66846.078242318
1985-01-24,1134.769,66847.07018946412
1985-01-25,1134.809,66850.5420044755
1985-01-26,1134.819,66851.5339516216
1985-01-27,1134.829,66852.27791198119
1985-01-28,1134.834,66853.51784591381
1985-01-29,1134.864,66859.717515577
1985-01-30,1134.874,66861.94939665575
1985-01-31,1134.854,66857.48563449825
1985-02-01,1134.849,66856.49368735215
1985-02-02,1134.849,66856.49368735215
1985-02-03,1134.849,66856.49368735215
1985-02-04,1134.849,66856.49368735215
1985-02-05,1134.849,66856.49368735215
1985-02-06,1134.849,66856.49368735215
1985-02-07,1134.859,66858.22959485784
1985-02-08,1134.869,66860.95744950963
1985-02-09,1134.869,66860.95744950963
1985-02-10,1134.864,66859.717515577
1985-02-11,1134.864,66859.717515577
1985-02-12,1134.864,66859.717515577
1985-02-13,1134.864,66859.717515577
1985-02-14,1134.854,66857.48563449825
1985-02-15,1134.844,66855.99771377908
