depth_m,area_m2
29.8,4477649418
29.81,4481865193
29.82,4484097074
29.83,4487320902
29.84,4491536678
29.85,4494016545
29.86,4495752453
29.87,4497736347
29.88,4500216215
29.89,4504431990
29.9,4506167898
29.91,4508895753
29.92,4511127634
29.93,4514351462
29.94,4516831330
29.95,4520303145
29.96,4523526973
29.97,4526502814
29.98,4527990735
29.99,4531710537
30,4534438392
30.01,4535430339
30.02,4538902154
30.03,4542373969
30.04,4546341757
30.05,4550061559
30.06,4554773308
30.07,4558245123
30.08,4560477004
30.09,4564196806
30.1,4566924661
30.11,4569652515
30.12,4572628357
30.13,4576596145
30.14,4578580040
30.15,4582547828
30.16,4586267630
30.17,4588747498
30.18,4590979379
30.19,4594699181
30.2,4596435088
30.21,4598666969
30.22,4601146837
30.23,4604122679
30.24,4606602547
30.25,4609330401
30.26,4612306243
30.27,4613794163
30.28,4616522018
30.29,4617513965
30.3,4619497859
30.31,4622225714
30.32,4624457595
30.33,4628177397
30.34,4632393172
30.35,4635369014
30.36,4637600895
30.37,4639584789
30.38,4642808617
30.39,4646776406
30.4,4648264327
30.41,4651240168
30.42,4654959970
30.43,4657439838
30.44,4660167692
30.45,4662647560
30.46,4665871389
30.47,4669839177
30.48,4673310992
30.49,4676038847
30.5,4678766701
30.51,4680998582
30.52,4684222411
30.53,4687446239
30.54,4690422080
30.55,4693149935
30.56,4696373763
30.57,4699845578
30.58,4703317393
30.59,4706293235
30.6,4709269076
30.61,4712244918
30.62,4715964719
30.63,4718444587
30.64,4721668415
30.65,4726380164
30.66,4729603993
30.67,4733571781
30.68,4736299636
30.69,4737539570
30.7,4740515411
30.71,4742499306
30.72,4745971121
30.73,4747955015
30.74,4748946962
30.75,4752170790
30.76,4755394618
30.77,4757130526
30.78,4759858381
30.79,4762586235
30.8,4765562077
30.81,4768785905
30.82,4772753694
30.83,4774241614
30.84,4776969469
30.85,4780193297
30.86,4783913099
30.87,4787632901
30.88,4790856729
30.89,4792840623
30.9,4795568478
30.91,4798544319
30.92,4801024187
30.93,4802760095
30.94,4804496002
30.95,4807719830
30.96,4810695672
30.97,4814663460
30.98,4818135275
30.99,4820119170
31,4822599038
31.01,4827062800
31.02,4830782602
31.03,4832270522
31.04,4834254417
31.05,4837974218
31.06,4841446033
31.07,4844669862
31.08,4846901743
31.09,4850125571
31.1,4853101412
31.11,4856077254
31.12,4859797056
31.13,4862028937
31.14,4865500752
31.15,4869964514
31.16,4873188342
31.17,4877156131
31.18,4880131972
31.19,4883355800
31.2,4886827615
31.21,4889059496
31.22,4892035338
31.23,4895259166
31.24,4898482994
31.25,4901954809
31.26,4903938704
31.27,4905178638
31.28,4908154479
31.29,4911378307
31.3,4914106162
31.31,4916338043
31.32,4917577977
31.33,4922537713
31.34,4925017580
31.35,4928489395
31.36,4931961210
31.37,4935185039
31.38,4938904840
31.39,4941136722
31.4,4944360550
31.41,4946096457
31.42,4948824312
31.43,4951800153
31.44,4953784048
31.45,4956263916
31.46,4958743783
31.47,4960727678
31.48,4964943453
31.49,4966431374
31.5,4968663255
31.51,4971639096
31.52,4974366951
31.53,4978334740
31.54,4981062594
31.55,4985278370
31.56,4988750185
31.57,4990982066
31.58,4994453881
31.59,4998173682
31.6,5001645497
31.61,5004125365
31.62,5007597180
31.63,5010573022
31.64,5014292824
31.65,5016772691
31.66,5019996520
31.67,5022228401
31.68,5026444176
31.69,5030411965
31.7,5033883780
31.71,5036859621
31.72,5041323383
31.73,5045291172
31.74,5047275066
31.75,5050994868
31.76,5053970709
31.77,5056946551
31.78,5060170379
31.79,5061906287
31.8,5064634141
31.81,5066866022
31.82,5067857969
31.83,5070585824
31.84,5074305626
31.85,5078273415
31.86,5080505296
31.87,5083729124
31.88,5086704965
31.89,5089680807
31.9,5090920741
31.91,5093648595
31.92,5096624437
31.93,5098856318
31.94,5101336186
31.95,5106543908
31.96,5109271763
31.97,5110759684
31.98,5113983512
31.99,5116711366
32,5117951300
32.01,5121175129
32.02,5126134864
32.03,5128118759
32.04,5131094600
32.05,5134566415
32.06,5138782190
32.07,5142254005
32.08,5143989913
32.09,5148453675
32.1,5153165424
32.11,5156637239
32.12,5160357041
32.13,5162588922
32.14,5165812750
32.15,5169036578
32.16,5171020473
32.17,5172508393
32.18,5176972156
32.19,5179700010
32.2,5182923838
32.21,5185651693
32.22,5189619482
32.23,5192843310
32.24,5195819151
32.25,5198547006
32.26,5200778887
32.27,5204498689
32.28,5207970504
32.29,5211690306
32.3,5214170174
32.31,5217889975
32.32,5219873870
32.33,5222601724
32.34,5225577566
32.35,5228801394
32.36,5232273209
32.37,5236240998
32.38,5239712813
32.39,5243184628
32.4,5245168522
32.41,5246904429
32.42,5250128258
32.43,5252608125
32.44,5255087993
32.45,5258063835
32.46,5260791689
32.47,5263271557
32.48,5267735319
32.49,5270959148
32.5,5275422910
32.51,5276910831
32.52,5278894725
32.53,5282118553
32.54,5284598421
32.55,5288070236
32.56,5291046077
32.57,5293773932
32.58,5296501787
32.59,5302205483
32.6,5304933337
32.61,5307661192
32.62,5309645086
32.63,5312620928
32.64,5315348782
32.65,5317580664
32.66,5321052479
32.67,5323780333
32.68,5326508188
32.69,5330475976
32.7,5333203831
32.71,5336675646
32.72,5339651488
32.73,5342875316
32.74,5346595118
32.75,5349818946
32.76,5352794787
32.77,5357010563
32.78,5361722312
32.79,5364202179
32.8,5367921981
32.81,5371393796
32.82,5375361585
32.83,5377097492
32.84,5380569307
32.85,5384785083
32.86,5387512937
32.87,5389992805
32.88,5392968647
32.89,5396688448
32.9,5398920329
32.91,5402888118
32.92,5404872012
32.93,5408343827
32.94,5409831748
32.95,5412559603
32.96,5414791484
32.97,5417271352
32.98,5421239140
32.99,5423719008
33,5427934784
33.01,5429422704
33.02,5432894519
33.03,5435622374
33.04,5437110295
33.05,5441326070
33.06,5445045872
33.07,5448269700
33.08,5451493528
33.09,5454717356
33.1,5457693198
33.11,5460669039
33.12,5463892868
33.13,5467860656
33.14,5470588511
33.15,5473564352
33.16,5476044220
33.17,5478524088
33.18,5481251943
33.19,5484475771
33.2,5488691546
33.21,5491419401
33.22,5494891216
33.23,5498115044
33.24,5500594912
33.25,5505802634
33.26,5508778476
33.27,5512498278
33.28,5514234185
33.29,5518697947
33.3,5522417749
33.31,5525889564
33.32,5529857353
33.33,5533577155
33.34,5537296956
33.35,5539280851
33.36,5542752666
33.37,5545480520
33.38,5548704349
33.39,5552424150
33.4,5555399992
33.41,5557879860
33.42,5560111741
33.43,5564079529
33.44,5566311410
33.45,5568543291
33.46,5571767120
33.47,5575734908
33.48,5577470816
33.49,5580694644
33.5,5584662433
33.51,5587886261
33.52,5590614115
33.53,5593093983
33.54,5595573851
33.55,5599789627
33.56,5602021508
33.57,5606237283
33.58,5609709098
33.59,5613924873
33.6,5617396688
33.61,5619132596
33.62,5620868503
33.63,5623844345
33.64,5627564147
33.65,5631283948
33.66,5634259790
33.67,5637731605
33.68,5641947380
33.69,5644923222
33.7,5646907116
33.71,5649634971
33.72,5652362825
33.73,5655834640
33.74,5660050416
33.75,5663770217
33.76,5665754112
33.77,5669969887
33.78,5671953781
33.79,5676665530
33.8,5679145398
33.81,5683609160
33.82,5687080975
33.83,5690304804
33.84,5692784672
33.85,5695760513
33.86,5699232328
33.87,5702208169
33.88,5706919918
33.89,5710887707
33.9,5714111535
33.91,5718823284
33.92,5721303152
33.93,5723287046
33.94,5727502822
33.95,5731470610
33.96,5734694438
33.97,5738910214
33.98,5741638068
33.99,5744861897
34,5747837738
34.01,5750813580
34.02,5755773315
34.03,5757509223
34.04,5760237077
34.05,5763460906
34.06,5767924668
34.07,5770652522
34.08,5773876351
34.09,5776604205
34.1,5779828034
34.11,5782803875
34.12,5786275690
34.13,5788755558
34.14,5791979386
34.15,5795203214
34.16,5797435095
34.17,5800658924
34.18,5804378725
34.19,5808098527
34.2,5811818329
34.21,5814546184
34.22,5817770012
34.23,5820001893
34.24,5822729748
34.25,5825705589
34.26,5828433444
34.27,5834633113
34.28,5839344862
34.29,5843064664
34.3,5847032453
34.31,5850752255
34.32,5854224070
34.33,5857695885
34.34,5859183805
34.35,5864639515
34.36,5867615356
34.37,5869847237
34.38,5873071065
34.39,5876542880
34.4,5880510669
34.41,5885966378
34.42,5889686180
34.43,5894397929
34.44,5899605651
34.45,5903077466
34.46,5907541229
34.47,5911261030
34.48,5914236872
34.49,5918204660
34.5,5921428489
34.51,5924156343
34.52,5929116079
34.53,5931843934
34.54,5935067762
34.55,5937795617
34.56,5941019445
34.57,5942507366
34.58,5945235220
34.59,5947715088
34.6,5951682877
34.61,5955898652
34.62,5959618454
34.63,5962842282
34.64,5966066110
34.65,5969785912
34.66,5972761754
34.67,5976729542
34.68,5981441291
34.69,5982929212
34.7,5986401027
34.71,5991360762
34.72,5995824525
34.73,5999048353
34.74,6003512115
34.75,6005000036
34.76,6007479904
34.77,6011943666
34.78,6016159441
34.79,6019879243
34.8,6023847032
34.81,6029302741
34.82,6033022543
34.83,6035750397
34.84,6039470199
34.85,6042446041
34.86,6044925908
34.87,6048893697
34.88,6051373565
34.89,6054349406
34.9,6058565182
34.91,6062532970
34.92,6065756798
34.93,6069724587
34.94,6074684323
34.95,6078156138
34.96,6082123926
34.97,6086587689
34.98,6090059504
34.99,6092539371
35,6096755147
35.01,6100474949
35.02,6104938711
35.03,6108906499
35.04,6113370261
35.05,6115850129
35.06,6119073958
35.07,6122545773
35.08,6125025640
35.09,6127753495
35.1,6130729337
35.11,6134697125
35.12,6139656861
35.13,6141640755
35.14,6145360557
35.15,6147840425
35.16,6151560227
35.17,6155776002
35.18,6159743791
35.19,6162471645
35.2,6168175341
35.21,6171895143
35.22,6175118971
35.23,6178342800
35.24,6180822667
35.25,6184046496
35.26,6189006231
35.27,6191982073
35.28,6196197848
35.29,6198677716
35.3,6202149531
35.31,6205621346
35.32,6209341148
35.33,6211821016
35.34,6214796857
35.35,6218516659
35.36,6222236461
35.37,6226204249
35.38,6230668011
35.39,6233395866
35.4,6237363655
35.41,6240091509
35.42,6243563324
35.43,6248275073
35.44,6251746888
35.45,6254970717
35.46,6259682466
35.47,6262410320
35.48,6267370056
35.49,6271337844
35.5,6277537514
35.51,6281753290
35.52,6284233157
35.53,6288200946
35.54,6292912695
35.55,6295888536
35.56,6299112365
35.57,6304072100
35.58,6308039889
35.59,6310519757
35.6,6313991572
35.61,6316471440
35.62,6319199294
35.63,6322671109
35.64,6327382858
35.65,6329366753
35.66,6333334541
35.67,6338046290
35.68,6340774145
35.69,6345733880
35.7,6349453682
35.71,6351437577
35.72,6354165431
35.73,6357637246
35.74,6362101008
35.75,6363588929
35.76,6367308731
35.77,6371524506
35.78,6375740282
35.79,6377972163
35.8,6382435925
35.81,6386155727
35.82,6389379555
35.83,6392355396
35.84,6396819158
35.85,6399547013
35.86,6403266815
35.87,6407234604
35.88,6410458432
35.89,6413682260
35.9,6417650049
35.91,6421865824
35.92,6428065494
35.93,6430793348
35.94,6435257110
35.95,6437488991
35.96,6440464833
35.97,6444432621
35.98,6450136318
35.99,6455344040
36,6458319882
36.01,6462039683
36.02,6466255459
36.03,6470471234
36.04,6472703115
36.05,6476670904
36.06,6479646745
36.07,6483614534
36.08,6487582322
36.09,6491302124
36.1,6493038032
36.11,6496757833
36.12,6501717569
36.13,6505189384
36.14,6508909186
36.15,6513372948
36.16,6516348790
36.17,6519820605
36.18,6523788393
36.19,6526020274
36.2,6530980010
36.21,6534451825
36.22,6537179680
36.23,6541891429
36.24,6546355191
36.25,6550074993
36.26,6554042781
36.27,6557266609
36.28,6558754530
36.29,6561234398
36.3,6564706213
36.31,6569169975
36.32,6571401856
36.33,6576857565
36.34,6580825354
36.35,6583305222
36.36,6586529050
36.37,6590992812
36.38,6594216641
36.39,6597192482
36.4,6603144165
36.41,6605872020
36.42,6608599874
36.43,6612815650
36.44,6616535451
36.45,6620751227
36.46,6624967002
36.47,6629926738
36.48,6632406606
36.49,6635878421
36.5,6639102249
36.51,6643566011
36.52,6648773734
36.53,6652245549
36.54,6655717364
36.55,6659685152
36.56,6663156967
36.57,6666876769
36.58,6669852610
36.59,6673820399
36.6,6679772082
36.61,6683243897
36.62,6685971752
36.63,6689939540
36.64,6694651289
36.65,6697875117
36.66,6701346932
36.67,6706306668
36.68,6709034523
36.69,6713002311
36.7,6717714060
36.71,6721681849
36.72,6724409703
36.73,6728377492
36.74,6734329175
36.75,6736313069
36.76,6739784884
36.77,6742512739
36.78,6746976501
36.79,6748464422
36.8,6751688250
36.81,6753920131
36.82,6757887920
36.83,6761359735
36.84,6765079536
36.85,6768303365
36.86,6771527193
36.87,6775246995
36.88,6779710757
36.89,6783430559
36.9,6786902374
36.91,6790870162
36.92,6795333924
36.93,6797565805
36.94,6801533594
36.95,6804757422
36.96,6809469171
36.97,6814180920
36.98,6819636629
36.99,6823852405
37,6827324220
37.01,6829804088
37.02,6834019863
37.03,6837987652
37.04,6842203427
37.05,6845427255
37.06,6848651084
37.07,6853610819
37.08,6856834647
37.09,6860306462
37.1,6863778277
37.11,6867250093
37.12,6871713855
37.13,6877417551
37.14,6881633326
37.15,6885353128
37.16,6891304811
37.17,6894528639
37.18,6898248441
37.19,6900232335
37.2,6906432005
37.21,6910151807
37.22,6914367582
37.23,6919079331
37.24,6922303159
37.25,6924287053
37.26,6927262895
37.27,6929742763
37.28,6933462565
37.29,6935942432
37.3,6939166261
37.31,6942390089
37.32,6946853851
37.33,6949829692
37.34,6953301507
37.35,6956525336
37.36,6960741111
37.37,6965948834
37.38,6969668635
37.39,6973388437
37.4,6976860252
37.41,6978844146
37.42,6984547843
37.43,6987523684
37.44,6992483420
37.45,6996947182
37.46,7001906918
37.47,7004634772
37.48,7007362627
37.49,7010586455
37.5,7016290151
37.51,7019513979
37.52,7023729755
37.53,7027201570
37.54,7031913319
37.55,7037617015
37.56,7039600909
37.57,7042576751
37.58,7045304605
37.59,7049520381
37.6,7054480116
37.61,7058943878
37.62,7062911667
37.63,7065639522
37.64,7070847244
37.65,7073327112
37.66,7077542887
37.67,7080766716
37.68,7085726451
37.69,7091182161
37.7,7094405989
37.71,7097877804
37.72,7103085526
37.73,7107797275
37.74,7112757011
37.75,7116228826
37.76,7118460707
37.77,7122180509
37.78,7124908364
37.79,7128628166
37.8,7133339914
37.81,7136563743
37.82,7140283544
37.83,7145491267
37.84,7148715095
37.85,7151690937
37.86,7155658725
37.87,7159378527
37.88,7164090276
37.89,7168058065
37.9,7171777866
37.91,7175497668
37.92,7180953377
37.93,7184673179
37.94,7187649021
37.95,7192360770
37.96,7196824532
37.97,7199304400
37.98,7204016149
37.99,7206496016
38,7209719845
38.01,7212695686
38.02,7214679580
38.03,7218647369
38.04,7224103078
38.05,7227326907
38.06,7231790669
38.07,7235758457
38.08,7240470206
38.09,7243694034
38.1,7248405783
38.11,7253613506
38.12,7257333308
38.13,7263284991
38.14,7267252779
38.15,7269980634
38.16,7275436343
38.17,7278164198
38.18,7280892052
38.19,7285107828
38.2,7288579643
38.21,7293787365
38.22,7297755154
38.23,7301226969
38.24,7305938718
38.25,7310650467
38.26,7314618255
38.27,7319825978
38.28,7323793767
38.29,7328505515
38.3,7331977330
38.31,7334457198
38.32,7338672974
38.33,7343136736
38.34,7346112577
38.35,7351320300
38.36,7356528022
38.37,7360495811
38.38,7364463599
38.39,7367687428
38.4,7371655216
38.41,7374879045
38.42,7378350860
38.43,7382814622
38.44,7385542476
38.45,7390254225
38.46,7393974027
38.47,7396701882
38.48,7400421684
38.49,7403397525
38.5,7408357261
38.51,7411829076
38.52,7414308944
38.53,7418772706
38.54,7421252574
38.55,7426212309
38.56,7430676071
38.57,7435139834
38.58,7440595543
38.59,7444811318
38.6,7449027094
38.61,7452002935
38.62,7455474750
38.63,7459442539
38.64,7467378116
38.65,7470601944
38.66,7476305640
38.67,7480769402
38.68,7483249270
38.69,7486473098
38.7,7492920755
38.71,7496640557
38.72,7498376464
38.73,7501104319
38.74,7506560028
38.75,7510527817
38.76,7515239566
38.77,7522431183
38.78,7525407024
38.79,7529126826
38.8,7532598641
38.81,7538302337
38.82,7541526165
38.83,7546733888
38.84,7550949663
38.85,7556901346
38.86,7560869134
38.87,7565828870
38.88,7568060751
38.89,7573268474
38.9,7576740289
38.91,7582691972
38.92,7587155734
38.93,7589635602
38.94,7594099364
38.95,7598067152
38.96,7602778901
38.97,7604762796
38.98,7608482597
38.99,7612946360
39,7616170188
39.01,7619642003
39.02,7623857778
39.03,7628321540
39.04,7631545369
39.05,7637745038
39.06,7640968866
39.07,7645184642
39.08,7647664510
39.09,7654112166
39.1,7657088008
39.11,7662047743
39.12,7667007479
39.13,7670231307
39.14,7672959162
39.15,7678414871
39.16,7683622594
39.17,7687342396
39.18,7691558171
39.19,7696269920
39.2,7699989722
39.21,7703461537
39.22,7707429325
39.23,7712141074
39.24,7713876982
39.25,7719332691
39.26,7723300480
39.27,7727764242
39.28,7732723977
39.29,7735947806
39.3,7740907541
39.31,7746363251
39.32,7753058894
39.33,7756778696
39.34,7762482392
39.35,7767194141
39.36,7771409916
39.37,7774881731
39.38,7779841467
39.39,7785297176
39.4,7789264965
39.41,7795216648
39.42,7800176383
39.43,7804888132
39.44,7807368000
39.45,7812327736
39.46,7817783445
39.47,7822247207
39.48,7824231102
39.49,7826710970
39.5,7830678758
39.51,7833158626
39.52,7837126415
39.53,7841590177
39.54,7845557965
39.55,7850269714
39.56,7853741529
39.57,7857461331
39.58,7861429120
39.59,7867132816
39.6,7871100604
39.61,7874572419
39.62,7877548261
39.63,7883747930
39.64,7886971759
39.65,7891683508
39.66,7895651296
39.67,7900363045
39.68,7904578821
39.69,7909042583
39.7,7913010371
39.71,7916978160
39.72,7919706015
39.73,7925409711
39.74,7930369446
39.75,7934337235
39.76,7940536905
39.77,7945496640
39.78,7949712416
39.79,7954672151
39.8,7958391953
39.81,7963847663
39.82,7967815451
39.83,7972031226
39.84,7977486936
39.85,7983438619
39.86,7986910434
39.87,7992366143
39.88,7997821852
39.89,8002781588
39.9,8006749377
39.91,8010965152
39.92,8015676901
39.93,8018404756
39.94,8024108452
39.95,8028820201
39.96,8033531950
39.97,8036755778
39.98,8039979606
39.99,8044691355
40,8048411157
40.01,8050643038
40.02,8055106800
40.03,8060066536
40.04,8065770232
40.05,8069738020
40.06,8072713862
40.07,8077921584
40.08,8082633333
40.09,8088337029
40.1,8091312871
40.11,8094784686
40.12,8099000461
40.13,8103960197
40.14,8108423959
40.15,8112887721
40.16,8119583364
40.17,8122559206
40.18,8128014915
40.19,8132726664
40.2,8135702506
40.21,8140166268
40.22,8144382043
40.23,8149093792
40.24,8153309567
40.25,8157525343
40.26,8162237092
40.27,8166452867
40.28,8170668642
40.29,8176620325
40.3,8180588114
40.31,8186787784
40.32,8189267651
40.33,8194723361
40.34,8196955242
40.35,8202162964
40.36,8207370687
40.37,8212330423
40.38,8217538145
40.39,8222745868
40.4,8226713656
40.41,8231673392
40.42,8235889167
40.43,8240104943
40.44,8244072731
40.45,8250024414
40.46,8254488176
40.47,8259447912
40.48,8265399595
40.49,8269119397
40.5,8274079132
40.51,8278542895
40.52,8283750617
40.53,8287966393
40.54,8292926128
40.55,8297141904
40.56,8302349626
40.57,8307557349
40.58,8310285203
40.59,8315244939
40.6,8319212728
40.61,8324172463
40.62,8328636226
40.63,8332852001
40.64,8336819789
40.65,8340787578
40.66,8344259393
40.67,8351203023
40.68,8355170812
40.69,8360130547
40.7,8363850349
40.71,8367570151
40.72,8370545992
40.73,8374265794
40.74,8377489622
40.75,8381457411
40.76,8386665134
40.77,8390136949
40.78,8394352724
40.79,8400056420
40.8,8405264143
40.81,8410223878
40.82,8416423548
40.83,8422375231
40.84,8425599059
40.85,8429070874
40.86,8435270544
40.87,8438990346
40.88,8443950081
40.89,8448661830
40.9,8453373579
40.91,8457589355
40.92,8462301103
40.93,8467012852
40.94,8471972588
40.95,8477428297
40.96,8481892060
40.97,8486603809
40.98,8493051465
40.99,8498755161
41,8502226976
41.01,8509170606
41.02,8513634368
41.03,8518842091
41.04,8522561893
41.05,8527521628
41.06,8531985390
41.07,8536201166
41.08,8540168954
41.09,8544880703
41.1,8549592452
41.11,8552320307
41.12,8557528029
41.13,8562487765
41.14,8564719646
41.15,8568439448
41.16,8573399184
41.17,8578110933
41.18,8582574695
41.19,8586294497
41.2,8589270338
41.21,8593238127
41.22,8599685783
41.23,8604645519
41.24,8607621360
41.25,8613325056
41.26,8618284792
41.27,8624484462
41.28,8628452250
41.29,8632668026
41.3,8638867695
41.31,8641843537
41.32,8646307299
41.33,8650027101
41.34,8654986837
41.35,8662674427
41.36,8666890202
41.37,8674081819
41.38,8678049608
41.39,8682513370
41.4,8686729145
41.41,8690200960
41.42,8694168749
41.43,8698384524
41.44,8702848286
41.45,8706320101
41.46,8712271784
41.47,8716487560
41.48,8721199309
41.49,8725167097
41.5,8730126833
41.51,8736326503
41.52,8741038252
41.53,8746493961
41.54,8752197657
41.55,8756661419
41.56,8761373168
41.57,8768316798
41.58,8770300692
41.59,8777988283
41.6,8782452045
41.61,8786419833
41.62,8789891648
41.63,8795099371
41.64,8798323199
41.65,8802290988
41.66,8807994684
41.67,8812706433
41.68,8817666169
41.69,8821137984
41.7,8827089666
41.71,8832297389
41.72,8836761151
41.73,8839736993
41.74,8843456794
41.75,8851144385
41.76,8857344054
41.77,8861559830
41.78,8867263526
41.79,8869991381
41.8,8873463196
41.81,8879166892
41.82,8882142733
41.83,8887102469
41.84,8891318244
41.85,8897269927
41.86,8899997782
41.87,8904461544
41.88,8910165240
41.89,8916364910
41.9,8919340751
41.91,8924796460
41.92,8929260222
41.93,8932484051
41.94,8936699826
41.95,8940419628
41.96,8944139430
41.97,8948851179
41.98,8955050848
41.99,8961002531
42,8967202201
42.01,8970674016
42.02,8975881738
42.03,8982329395
42.04,8986049197
42.05,8990264972
42.06,8995472694
42.07,9001176391
42.08,9006880087
42.09,9012335796
42.1,9017543518
42.11,9022751241
42.12,9028950911
42.13,9035398567
42.14,9040606290
42.15,9045070052
42.16,9047797906
42.17,9051021735
42.18,9056229457
42.19,9062429127
42.2,9067388863
42.21,9071356651
42.22,9075076453
42.23,9079044242
42.24,9084499951
42.25,9088715726
42.26,9091939554
42.27,9096651303
42.28,9102354999
42.29,9106570775
42.3,9112026484
42.31,9117234207
42.32,9122441929
42.33,9126905691
42.34,9131121467
42.35,9135337242
42.36,9139553017
42.37,9143768793
42.38,9147736581
42.39,9153936251
42.4,9157408066
42.41,9162615789
42.42,9168815458
42.43,9172783247
42.44,9175759088
42.45,9180470837
42.46,9186670507
42.47,9192374203
42.48,9198077899
42.49,9202789648
42.5,9207749384
42.51,9212709119
42.52,9219652750
42.53,9224364498
42.54,9228332287
42.55,9233540010
42.56,9237011825
42.57,9241723574
42.58,9245691362
42.59,9250899085
42.6,9258338688
42.61,9264042384
42.62,9268258160
42.63,9272969909
42.64,9278177631
42.65,9281649446
42.66,9288097103
42.67,9293552812
42.68,9298760534
42.69,9302728323
42.7,9306200138
42.71,9311903834
42.72,9315623636
42.73,9322071292
42.74,9327031028
42.75,9332238751
42.76,9337446473
42.77,9341166275
42.78,9345630037
42.79,9349101852
42.8,9355549509
42.81,9360013271
42.82,9364477033
42.83,9367700861
42.84,9372412610
42.85,9379604227
42.86,9384315976
42.87,9389523698
42.88,9394483434
42.89,9399195183
42.9,9404898879
42.91,9411842509
42.92,9415066337
42.93,9418042179
42.94,9423001914
42.95,9426969703
42.96,9432921386
42.97,9438377095
42.98,9442840857
42.99,9445320725
43,9453008316
43.01,9456976104
43.02,9460943893
43.03,9465159668
43.04,9469623430
43.05,9474831153
43.06,9479790889
43.07,9485990558
43.08,9490950294
43.09,9494670096
43.1,9497893924
43.11,9503845607
43.12,9508309369
43.13,9514757025
43.14,9520708708
43.15,9526412404
43.16,9531372140
43.17,9536083889
43.18,9540795638
43.19,9546747321
43.2,9552699004
43.21,9560386594
43.22,9565842303
43.23,9570058079
43.24,9576009762
43.25,9581961445
43.26,9586177220
43.27,9589401048
43.28,9595104744
43.29,9601056427
43.3,9606264150
43.31,9609735965
43.32,9613703753
43.33,9618911476
43.34,9624367185
43.35,9626351079
43.36,9630070881
43.37,9633542696
43.38,9638998406
43.39,9645198075
43.4,9651397745
43.41,9656605467
43.42,9661317216
43.43,9666772926
43.44,9670988701
43.45,9674708503
43.46,9679668239
43.47,9683884014
43.48,9688099789
43.49,9693059525
43.5,9699011208
43.51,9704714904
43.52,9708930679
43.53,9715626323
43.54,9719594111
43.55,9724801834
43.56,9728769622
43.57,9733233384
43.58,9738689094
43.59,9743152856
43.6,9749848499
43.61,9756048169
43.62,9761007904
43.63,9764727706
43.64,9769935429
43.65,9774399191
43.66,9779606913
43.67,9785062623
43.68,9792006253
43.69,9797957936
43.7,9803165658
43.71,9808869354
43.72,9815812984
43.73,9820276746
43.74,9825980443
43.75,9830444205
43.76,9834164007
43.77,9839371729
43.78,9844827438
43.79,9850779121
43.8,9854746910
43.81,9860450606
43.82,9865906315
43.83,9869626117
43.84,9875577800
43.85,9878553641
43.86,9880537536
43.87,9886737205
43.88,9891696941
43.89,9895168756
43.9,9900128492
43.91,9905832188
43.92,9910295950
43.93,9916495620
43.94,9921951329
43.95,9927655025
43.96,9934350668
43.97,9938318457
43.98,9944270140
43.99,9947989942
44,9953445651
44.01,9958405387
44.02,9965349017
44.03,9970308752
44.04,9974276541
44.05,9980476211
44.06,9984196012
44.07,9989899708
44.08,9992131590
44.09,9999323206
44.1,10004282942
44.11,10009986638
44.12,10014202414
44.13,10020154096
44.14,10024121885
44.15,10030569541
44.16,10034289343
44.17,10037761158
44.18,10043712841
44.19,10048176603
44.2,10053136339
44.21,10057848088
44.22,10064543731
44.23,10069503467
44.24,10075951123
44.25,10081406833
44.26,10085622608
44.27,10091822278
44.28,10098517921
44.29,10104221617
44.3,10110669273
44.31,10114141089
44.32,10119596798
44.33,10126540428
44.34,10130508216
44.35,10136211913
44.36,10140675675
44.37,10147123331
44.38,10150595146
44.39,10155554882
44.4,10159770657
44.41,10164730393
44.42,10170930063
44.43,10176137785
44.44,10181097521
44.45,10186801217
44.46,10191760953
44.47,10196968675
44.48,10203416332
44.49,10206888147
44.5,10212343856
44.51,10216311645
44.52,10222015341
44.53,10227223063
44.54,10232926759
44.55,10237142535
44.56,10241110323
44.57,10245574085
44.58,10249789861
44.59,10253509663
44.6,10258717385
44.61,10262685174
44.62,10268140883
44.63,10274092566
44.64,10281284183
44.65,10286243918
44.66,10291699628
44.67,10296411377
44.68,10300379165
44.69,10305586888
44.7,10312034544
44.71,10318234214
44.72,10324185897
44.73,10328401672
44.74,10333857381
44.75,10338321144
44.76,10346008734
44.77,10351216456
44.78,10357416126
44.79,10364359756
44.8,10368079558
44.81,10374031241
44.82,10379238963
44.83,10385438633
44.84,10391886289
44.85,10397341999
44.86,10401557774
44.87,10407013483
44.88,10412965166
44.89,10415941008
44.9,10421892691
44.91,10428588334
44.92,10434292030
44.93,10438259818
44.94,10442227607
44.95,10447683316
44.96,10451155131
44.97,10455866880
44.98,10461074603
44.99,10464546418
45,10470994074
45.01,10475953810
45.02,10482649453
45.03,10485873282
45.04,10491824964
45.05,10499512555
45.06,10504472291
45.07,10506456185
45.08,10511911894
45.09,10516127669
45.1,10521831366
45.11,10526791101
45.12,10532742784
45.13,10537206546
45.14,10543654203
45.15,10549357899
45.16,10554317635
45.17,10559277370
45.18,10567460934
45.19,10573412617
45.2,10580108260
45.21,10584572023
45.22,10590523705
45.23,10594243507
45.24,10601435124
45.25,10605898886
45.26,10609866675
45.27,10612346543
45.28,10617058292
45.29,10624745882
45.3,10629209644
45.31,10636897235
45.32,10643840865
45.33,10648056640
45.34,10652024428
45.35,10656240204
45.36,10662439874
45.37,10668639543
