depth_m,area_m2
6.055,24688669500.0
6.065,24713602200.0
6.075,24738434100.0
6.085,24763167900.0
6.095000000000001,24788121300.0
6.105,24812900100.0
6.115,24837790500.0
6.125,24862698000.0
6.135,24887486700.0
6.1450000000000005,24912301500.0
6.155,24936979500.0
6.165,24961606200.0
6.175,24985978200.0
6.1850000000000005,25010515800.0
6.195,25034841000.0
6.205,25059177900.0
6.215,25083450900.0
6.225,25107743700.0
6.235,25131915900.0
6.245,25156137600.0
6.255,25180292700.0
6.265000000000001,25204461300.0
6.275,25228505700.0
6.285,25252587900.0
6.295,25276591800.0
6.305,25300656900.0
6.315,25324760700.0
6.325,25348785300.0
6.335,25372747800.0
6.345000000000001,25396835400.0
6.355,25420918500.0
6.365,25444754100.0
6.375,25468800300.0
6.385,25492642200.0
6.3950000000000005,25516473300.0
6.405,25540239600.0
6.415,25564027500.0
6.425,25587679500.0
6.4350000000000005,25611392700.0
6.445,25635096000.0
6.455,25658752500.0
6.465,25682195700.0
6.475,25705842300.0
6.485,25729372800.0
6.495,25752873600.0
6.505,25776347400.0
6.515000000000001,25799792400.0
6.525,25823203200.0
6.535,25846425000.0
6.545,25869709800.0
6.555,25892742600.0
6.565,25916000400.0
6.575,25939197900.0
6.585,25962282900.0
6.595000000000001,25985197800.0
6.605,26008267500.0
6.615,26031269700.0
6.625,26054001000.0
6.635,26077163400.0
6.6450000000000005,26099877600.0
6.655,26122657500.0
6.665,26145394200.0
6.675,26168004000.0
6.6850000000000005,26190605700.0
6.695,26213131800.0
6.705,26235767700.0
6.715,26258142600.0
6.725,26280514800.0
6.735,26302893300.0
6.745,26325330300.0
6.755,26347467600.0
6.765000000000001,26369815500.0
6.775,26392115700.0
6.785,26414147700.0
6.795,26436273300.0
6.805,26458477200.0
6.815,26480466900.0
6.825,26502566400.0
6.835,26524696500.0
6.845000000000001,26546589900.0
6.855,26568557100.0
6.865,26590577400.0
6.875,26612459100.0
6.885,26634330000.0
6.8950000000000005,26656285500.0
6.905,26678232900.0
6.915,26699958000.0
6.925,26721833400.0
6.9350000000000005,26743868100.0
6.945,26765776800.0
6.955,26787641400.0
6.965,26809684200.0
6.975,26831507400.0
6.985,26853277500.0
6.995,26875081800.0
7.005,26896743000.0
7.015000000000001,26918362800.0
7.025,26940046500.0
7.035,26961616800.0
7.045,26983215000.0
7.055,27004650300.0
7.065,27026053200.0
7.075,27047494800.0
7.085,27068976000.0
7.095000000000001,27090590400.0
7.105,27111985200.0
7.115,27133385400.0
7.125,27154725300.0
7.135,27176322600.0
7.1450000000000005,27197649900.0
7.155,27219083400.0
7.165,27240502500.0
7.175,27261864000.0
7.1850000000000005,27283250700.0
7.195,27304587900.0
7.205,27325971000.0
7.215,27347171400.0
7.225,27368282700.0
7.235,27389312100.0
7.245,27410149800.0
7.255,27431118900.0
7.265000000000001,27451867500.0
7.275,27472719600.0
7.285,27493430400.0
7.295,27514051200.0
7.305,27534663900.0
7.315,27555183900.0
7.325,27575706600.0
7.335,27596092500.0
7.345000000000001,27616392900.0
7.355,27636746400.0
7.365,27656972100.0
7.375,27677071800.0
7.385,27697307400.0
7.3950000000000005,27717706800.0
7.405,27737637300.0
7.415,27757882800.0
7.425,27777948300.0
7.4350000000000005,27797882400.0
7.445,27817858800.0
7.455,27837779400.0
7.465,27857844900.0
7.475,27877730400.0
7.485,27897689700.0
7.495,27917519400.0
7.505,27937164600.0
7.515000000000001,27956874600.0
7.525,27976662000.0
7.535,27996127200.0
7.545,28015704000.0
7.555,28035365400.0
7.565,28054729800.0
7.575,28074273300.0
7.585,28093758300.0
7.595000000000001,28113339600.0
7.605,28132619400.0
7.615,28152088200.0
7.625,28171642500.0
7.635,28190961000.0
7.6450000000000005,28210331700.0
7.655,28229802300.0
7.665,28249059600.0
7.675,28268376300.0
7.6850000000000005,28287791100.0
7.695,28307019600.0
7.705,28326364200.0
7.715,28345636800.0
7.725,28364681700.0
7.735,28383594300.0
7.745,28402656300.0
7.755,28421504100.0
7.765000000000001,28440116100.0
7.775,28458953100.0
7.785,28477742400.0
7.795,28496278800.0
7.805,28514951100.0
7.815,28533579300.0
7.825,28552067100.0
7.835,28570633200.0
7.845000000000001,28589108400.0
7.855,28607679900.0
7.865,28626017400.0
7.875,28644579000.0
7.885,28663064100.0
7.8950000000000005,28681484400.0
7.905,28699986600.0
7.915,28718442000.0
7.925000000000001,28736767800.0
7.9350000000000005,28755118800.0
7.945,28773558000.0
7.955,28791805500.0
7.965,28810119600.0
7.975,28828507500.0
7.985,28846800900.0
7.995,28865028600.0
8.004999999999999,28883252700.0
8.015,28901558700.0
8.024999999999999,28919627100.0
8.035,28937842200.0
8.045000000000002,28956070800.0
8.055,28974189600.0
8.065000000000001,28992432600.0
8.075,29010591900.0
8.085,29028776400.0
8.094999999999999,29046762900.0
8.105,29064965400.0
8.115,29082996900.0
8.125,29100979800.0
8.135000000000002,29119125600.0
8.145,29137099500.0
8.155000000000001,29155200300.0
8.165,29173183200.0
8.175,29191191300.0
8.184999999999999,29209101300.0
8.195,29227092300.0
8.205,29245050900.0
8.215,29262963600.0
8.225000000000001,29280896100.0
8.235,29298789000.0
8.245000000000001,29316730500.0
8.254999999999999,29334458700.0
8.265,29352366000.0
8.274999999999999,29370240900.0
8.285,29388111300.0
8.295000000000002,29405853000.0
8.305,29423664000.0
8.315000000000001,29441460600.0
8.325,29459075400.0
8.335,29476887300.0
8.344999999999999,29494671300.0
8.355,29512152900.0
8.365,29529916200.0
8.375,29547524700.0
8.385000000000002,29565018000.0
8.395,29582575200.0
8.405000000000001,29600055000.0
8.415,29617459200.0
8.425,29634862500.0
8.434999999999999,29652256800.0
8.445,29669538600.0
8.455,29686842000.0
8.465,29704234500.0
8.475000000000001,29721599100.0
8.485,29738831400.0
8.495000000000001,29756197800.0
8.504999999999999,29773542600.0
8.515,29790730800.0
8.524999999999999,29808131400.0
8.535,29825369100.0
8.545000000000002,29842604100.0
8.555,29859723000.0
8.565000000000001,29876976000.0
8.575,29894246100.0
8.585,29911348800.0
8.594999999999999,29928528900.0
8.605,29945734200.0
8.615,29962731600.0
8.625,29979808200.0
8.635000000000002,29996916300.0
8.645,30014040600.0
8.655000000000001,30031132500.0
8.665,30048366600.0
8.675,30065384700.0
8.684999999999999,30082439700.0
8.695,30099507300.0
8.705000000000002,30116482200.0
8.715,30133381500.0
8.725000000000001,30150418500.0
8.735,30167470800.0
8.745000000000001,30184258500.0
8.754999999999999,30201344100.0
8.765,30218334300.0
8.774999999999999,30235255200.0
8.785,30252123900.0
8.795000000000002,30269028600.0
8.805,30285942300.0
8.815000000000001,30302823600.0
8.825,30319657200.0
8.835,30336443100.0
8.844999999999999,30353130000.0
8.855,30369798900.0
8.865,30386509200.0
8.875,30403046700.0
8.885000000000002,30419699400.0
8.895,30436379100.0
8.905000000000001,30452900400.0
8.915,30469411800.0
8.925,30486024000.0
8.934999999999999,30502390500.0
8.945,30518856900.0
8.955000000000002,30535318800.0
8.965,30551698800.0
8.975000000000001,30568012200.0
8.985,30584402100.0
8.995000000000001,30600677700.0
9.004999999999999,30616916400.0
9.015,30633256800.0
9.024999999999999,30649468500.0
9.035,30665715300.0
9.045000000000002,30681909000.0
9.055,30698119800.0
9.065000000000001,30714300000.0
9.075,30730358700.0
9.085,30746586600.0
9.094999999999999,30762548100.0
9.105,30778655400.0
9.115,30794823900.0
9.125,30810907800.0
9.135000000000002,30826935000.0
9.145,30843037800.0
9.155000000000001,30859165800.0
9.165,30875157900.0
9.175,30891162600.0
9.184999999999999,30907330200.0
9.195,30923291700.0
9.205000000000002,30939262200.0
9.215,30955343400.0
9.225000000000001,30971380500.0
